ID1_clustid	ID2_clustid	ID1	ID2	P1_zscore
1_KOG0106	1_KOG0669	KOG0106	KOG0669	21.568541
1_KOG0337	1_KOG2484	KOG0337	KOG2484	21.568045
1_KOG3301	1_KOG3387	KOG3301	KOG3387	21.567224
1_KOG0526	1_KOG0815	KOG0526	KOG0815	21.565928
1_KOG1744	1_KOG2680	KOG1744	KOG2680	21.565859
1_KOG1628	1_KOG3320	KOG1628	KOG3320	21.565118
1_KOG1745	1_KOG1790	KOG1745	KOG1790	21.558285
1_KOG0815	1_KOG4655	KOG0815	KOG4655	21.553446
1_KOG0898	1_KOG1756	KOG0898	KOG1756	21.552076
1_KOG1685	1_KOG1802	KOG1685	KOG1802	21.549094
1_KOG3280	1_KOG4012	KOG3280	KOG4012	21.548723
1_KOG0857	1_KOG3504	KOG0857	KOG3504	21.546192
1_KOG2590	1_KOG3181	KOG2590	KOG3181	21.543970
1_KOG2249	1_KOG3424	KOG2249	KOG3424	21.542531
1_KOG0348	1_KOG1694	KOG0348	KOG1694	21.541284
1_KOG2309	1_KOG2654	KOG2309	KOG2654	21.537455
1_KOG0123	1_KOG0829	KOG0123	KOG0829	21.530471
1_KOG2268	1_KOG3346	KOG2268	KOG3346	21.529018
1_KOG0348	1_KOG1721	KOG0348	KOG1721	21.522952
1_KOG1189	1_KOG2149	KOG1189	KOG2149	21.509464
1_KOG0920	1_KOG1741	KOG0920	KOG1741	21.506121
1_KOG1749	1_KOG3031	KOG1749	KOG3031	21.498320
1_KOG1765	1_KOG3311	KOG1765	KOG3311	21.490047
1_KOG0120	1_KOG3449	KOG0120	KOG3449	21.487133
1_KOG0270	1_KOG4012	KOG0270	KOG4012	21.486900
1_KOG2971	1_KOG3162	KOG2971	KOG3162	21.486375
1_KOG0120	1_KOG0886	KOG0120	KOG0886	21.486169
1_KOG0400	1_KOG0900	KOG0400	KOG0900	21.485936
1_KOG0886	1_KOG1745	KOG0886	KOG1745	21.484594
1_KOG1767	1_KOG2038	KOG1767	KOG2038	21.481622
1_KOG2637	1_KOG3322	KOG2637	KOG3322	21.480681
1_KOG1757	1_KOG3280	KOG1757	KOG3280	21.478677
1_KOG1980	1_KOG3031	KOG1980	KOG3031	21.477551
1_KOG0127	1_KOG0348	KOG0127	KOG0348	21.475444
1_KOG0669	1_KOG3166	KOG0669	KOG3166	21.465074
1_KOG1757	1_KOG1790	KOG1757	KOG1790	21.463877
1_KOG0113	1_KOG2309	KOG0113	KOG2309	21.462555
1_KOG0126	1_KOG2988	KOG0126	KOG2988	21.458593
1_KOG1780	1_KOG3184	KOG1780	KOG3184	21.458253
1_KOG1570	1_KOG3933	KOG1570	KOG3933	21.456783
1_KOG1751	1_KOG4756	KOG1751	KOG4756	21.454927
1_KOG0400	1_KOG3344	KOG0400	KOG3344	21.447888
1_KOG0402	1_KOG1754	KOG0402	KOG1754	21.447712
1_KOG1753	1_KOG4655	KOG1753	KOG4655	21.446996
1_KOG2637	1_KOG3331	KOG2637	KOG3331	21.442269
1_KOG2988	1_KOG4756	KOG2988	KOG4756	21.433875
1_KOG2629	1_KOG3928	KOG2629	KOG3928	21.426594
1_KOG0118	1_KOG4012	KOG0118	KOG4012	21.420923
1_KOG0331	1_KOG0344	KOG0331	KOG0344	21.420085
1_KOG3080	1_KOG3387	KOG3080	KOG3387	21.417231
1_KOG3255	1_KOG3911	KOG3255	KOG3911	21.406981
1_KOG3933	1_KOG4708	KOG3933	KOG4708	21.399001
1_KOG3321	1_KOG4708	KOG3321	KOG4708	21.399001
1_KOG3162	1_KOG4708	KOG3162	KOG4708	21.399001
1_KOG3928	1_KOG4708	KOG3928	KOG4708	21.399001
1_KOG2646	1_KOG4708	KOG2646	KOG4708	21.399001
1_KOG1741	1_KOG4708	KOG1741	KOG4708	21.399001
1_KOG3291	1_KOG4708	KOG3291	KOG4708	21.399001
1_KOG3419	1_KOG4708	KOG3419	KOG4708	21.399001
1_KOG1768	1_KOG3449	KOG1768	KOG3449	21.399001
1_KOG0832	1_KOG4708	KOG0832	KOG4708	21.399001
1_KOG1768	1_KOG2186	KOG1768	KOG2186	21.399001
1_KOG3401	1_KOG4708	KOG3401	KOG4708	21.399001
1_KOG1697	1_KOG4708	KOG1697	KOG4708	21.399001
1_KOG1768	1_KOG3504	KOG1768	KOG3504	21.399001
1_KOG3203	1_KOG4708	KOG3203	KOG4708	21.399000
1_KOG3429	1_KOG4708	KOG3429	KOG4708	21.399000
1_KOG3445	1_KOG4708	KOG3445	KOG4708	21.399000
1_KOG1768	1_KOG3933	KOG1768	KOG3933	21.399000
1_KOG3424	1_KOG4708	KOG3424	KOG4708	21.398999
1_KOG1698	1_KOG4708	KOG1698	KOG4708	21.398999
1_KOG4708	1_KOG4756	KOG4708	KOG4756	21.398995
1_KOG3283	1_KOG4708	KOG3283	KOG4708	21.398995
1_KOG4034	1_KOG4708	KOG4034	KOG4708	21.398990
1_KOG3504	1_KOG4708	KOG3504	KOG4708	21.398979
1_KOG1768	1_KOG3419	KOG1768	KOG3419	21.398970
1_KOG2988	1_KOG4708	KOG2988	KOG4708	21.398962
1_KOG3280	1_KOG4708	KOG3280	KOG4708	21.398943
1_KOG3301	1_KOG4708	KOG3301	KOG4708	21.398933
1_KOG3464	1_KOG4708	KOG3464	KOG4708	21.398920
1_KOG4089	1_KOG4708	KOG4089	KOG4708	21.398882
1_KOG1694	1_KOG4708	KOG1694	KOG4708	21.398771
1_KOG3421	1_KOG4708	KOG3421	KOG4708	21.398633
1_KOG0796	1_KOG4708	KOG0796	KOG4708	21.398612
1_KOG1768	1_KOG3162	KOG1768	KOG3162	21.398591
1_KOG3141	1_KOG4708	KOG3141	KOG4708	21.398486
1_KOG3184	1_KOG4708	KOG3184	KOG4708	21.398271
1_KOG3344	1_KOG4708	KOG3344	KOG4708	21.398268
1_KOG1768	1_KOG3321	KOG1768	KOG3321	21.397863
1_KOG1768	1_KOG2885	KOG1768	KOG2885	21.397746
1_KOG3331	1_KOG4708	KOG3331	KOG4708	21.397679
1_KOG2309	1_KOG4708	KOG2309	KOG4708	21.397599
1_KOG3449	1_KOG4708	KOG3449	KOG4708	21.397494
1_KOG1628	1_KOG4708	KOG1628	KOG4708	21.397299
1_KOG3353	1_KOG4708	KOG3353	KOG4708	21.397068
1_KOG0123	1_KOG4708	KOG0123	KOG4708	21.397038
1_KOG3311	1_KOG4708	KOG3311	KOG4708	21.396174
1_KOG3418	1_KOG4708	KOG3418	KOG4708	21.396057
1_KOG1711	1_KOG4708	KOG1711	KOG4708	21.395887
1_KOG1685	1_KOG1768	KOG1685	KOG1768	21.395872
1_KOG1768	1_KOG4708	KOG1768	KOG4708	21.395766
1_KOG3452	1_KOG4708	KOG3452	KOG4708	21.393108
1_KOG0898	1_KOG4012	KOG0898	KOG4012	21.392846
1_KOG1768	1_KOG4089	KOG1768	KOG4089	21.392172
1_KOG0120	1_KOG3080	KOG0120	KOG3080	21.390939
1_KOG3262	1_KOG4708	KOG3262	KOG4708	21.390510
1_KOG2590	1_KOG3436	KOG2590	KOG3436	21.389716
1_KOG0118	1_KOG1790	KOG0118	KOG1790	21.388843
1_KOG2600	1_KOG3504	KOG2600	KOG3504	21.388520
1_KOG3181	1_KOG4708	KOG3181	KOG4708	21.384219
1_KOG2044	1_KOG3933	KOG2044	KOG3933	21.381802
1_KOG1698	1_KOG3283	KOG1698	KOG3283	21.380523
1_KOG1290	1_KOG4012	KOG1290	KOG4012	21.375655
1_KOG2002	1_KOG3141	KOG2002	KOG3141	21.372765
1_KOG0925	1_KOG1696	KOG0925	KOG1696	21.368228
1_KOG0920	1_KOG3344	KOG0920	KOG3344	21.362846
1_KOG1756	1_KOG4708	KOG1756	KOG4708	21.362703
1_KOG1768	1_KOG2646	KOG1768	KOG2646	21.359252
1_KOG0816	1_KOG3167	KOG0816	KOG3167	21.354169
1_KOG0330	1_KOG0926	KOG0330	KOG0926	21.350821
1_KOG2626	1_KOG2656	KOG2626	KOG2656	21.349418
1_KOG0120	1_KOG4708	KOG0120	KOG4708	21.347085
1_KOG0898	1_KOG4708	KOG0898	KOG4708	21.344821
1_KOG1744	1_KOG2044	KOG1744	KOG2044	21.343820
1_KOG0815	1_KOG4708	KOG0815	KOG4708	21.343260
1_KOG0669	1_KOG3149	KOG0669	KOG3149	21.340472
1_KOG3185	1_KOG4708	KOG3185	KOG4708	21.337307
1_KOG1624	1_KOG4708	KOG1624	KOG4708	21.336382
1_KOG4208	1_KOG4708	KOG4208	KOG4708	21.332949
1_KOG2141	1_KOG4208	KOG2141	KOG4208	21.332887
1_KOG2654	1_KOG3418	KOG2654	KOG3418	21.329955
1_KOG1721	1_KOG4708	KOG1721	KOG4708	21.328462
1_KOG3436	1_KOG4708	KOG3436	KOG4708	21.326644
1_KOG1122	1_KOG3100	KOG1122	KOG3100	21.326608
1_KOG2590	1_KOG4708	KOG2590	KOG4708	21.324314
1_KOG0331	1_KOG3928	KOG0331	KOG3928	21.323706
1_KOG0438	1_KOG4708	KOG0438	KOG4708	21.322729
1_KOG2988	1_KOG3257	KOG2988	KOG3257	21.321027
1_KOG2637	1_KOG4756	KOG2637	KOG4756	21.317509
1_KOG1628	1_KOG1698	KOG1628	KOG1698	21.316329
1_KOG0330	1_KOG0407	KOG0330	KOG0407	21.314563
1_KOG3280	1_KOG4778	KOG3280	KOG4778	21.312304
1_KOG0459	1_KOG0925	KOG0459	KOG0925	21.311216
1_KOG2654	1_KOG2874	KOG2654	KOG2874	21.309649
1_KOG1569	1_KOG4708	KOG1569	KOG4708	21.309491
1_KOG0829	1_KOG3911	KOG0829	KOG3911	21.308121
1_KOG2249	1_KOG3301	KOG2249	KOG3301	21.305473
1_KOG2965	1_KOG3421	KOG2965	KOG3421	21.300616
1_KOG0337	1_KOG1570	KOG0337	KOG1570	21.294936
1_KOG0331	1_KOG1980	KOG0331	KOG1980	21.288117
1_KOG1696	1_KOG4708	KOG1696	KOG4708	21.287713
1_KOG1570	1_KOG2186	KOG1570	KOG2186	21.286954
1_KOG0815	1_KOG2654	KOG0815	KOG2654	21.285824
1_KOG2249	1_KOG3080	KOG2249	KOG3080	21.282308
1_KOG1749	1_KOG3911	KOG1749	KOG3911	21.279073
1_KOG2529	1_KOG2646	KOG2529	KOG2646	21.276190
1_KOG1694	1_KOG1780	KOG1694	KOG1780	21.276087
1_KOG1722	1_KOG1779	KOG1722	KOG1779	21.274603
1_KOG3181	1_KOG4012	KOG3181	KOG4012	21.274285
1_KOG0815	1_KOG1290	KOG0815	KOG1290	21.274108
1_KOG0113	1_KOG1678	KOG0113	KOG1678	21.273417
1_KOG1980	1_KOG4708	KOG1980	KOG4708	21.273246
1_KOG0746	1_KOG0857	KOG0746	KOG0857	21.269874
1_KOG0113	1_KOG1697	KOG0113	KOG1697	21.269174
1_KOG3031	1_KOG3387	KOG3031	KOG3387	21.268622
1_KOG1714	1_KOG2044	KOG1714	KOG2044	21.268253
1_KOG3100	1_KOG3401	KOG3100	KOG3401	21.267691
1_KOG3344	1_KOG3504	KOG3344	KOG3504	21.263864
1_KOG1749	1_KOG1774	KOG1749	KOG1774	21.263622
1_KOG0127	1_KOG2590	KOG0127	KOG2590	21.262642
1_KOG1569	1_KOG3424	KOG1569	KOG3424	21.260794
1_KOG0270	1_KOG2529	KOG0270	KOG2529	21.257775
1_KOG0337	1_KOG1768	KOG0337	KOG1768	21.255834
1_KOG2654	1_KOG3353	KOG2654	KOG3353	21.250103
1_KOG0342	1_KOG0829	KOG0342	KOG0829	21.248557
1_KOG0289	1_KOG1780	KOG0289	KOG1780	21.248528
1_KOG2249	1_KOG2885	KOG2249	KOG2885	21.247214
1_KOG0348	1_KOG2309	KOG0348	KOG2309	21.244097
1_KOG0337	1_KOG2988	KOG0337	KOG2988	21.237467
1_KOG1768	1_KOG1780	KOG1768	KOG1780	21.227501
1_KOG0796	1_KOG4600	KOG0796	KOG4600	21.224169
1_KOG1768	1_KOG4756	KOG1768	KOG4756	21.221588
1_KOG4012	1_KOG4034	KOG4012	KOG4034	21.218686
1_KOG1749	1_KOG2600	KOG1749	KOG2600	21.216104
1_KOG1744	1_KOG3933	KOG1744	KOG3933	21.210920
1_KOG0331	1_KOG1780	KOG0331	KOG1780	21.210271
1_KOG0113	1_KOG4208	KOG0113	KOG4208	21.208985
1_KOG0106	1_KOG3436	KOG0106	KOG3436	21.207449
1_KOG2141	1_KOG2529	KOG2141	KOG2529	21.197970
1_KOG0331	1_KOG2186	KOG0331	KOG2186	21.195148
1_KOG0299	1_KOG1475	KOG0299	KOG1475	21.193479
1_KOG1290	1_KOG1732	KOG1290	KOG1732	21.193194
1_KOG0407	1_KOG4708	KOG0407	KOG4708	21.191169
1_KOG0832	1_KOG2590	KOG0832	KOG2590	21.190401
1_KOG3911	1_KOG4655	KOG3911	KOG4655	21.189737
1_KOG1678	1_KOG4208	KOG1678	KOG4208	21.188609
1_KOG1721	1_KOG3933	KOG1721	KOG3933	21.187127
1_KOG2044	1_KOG3311	KOG2044	KOG3311	21.184621
1_KOG2654	1_KOG3424	KOG2654	KOG3424	21.181210
1_KOG2186	1_KOG2572	KOG2186	KOG2572	21.179650
1_KOG0402	1_KOG1767	KOG0402	KOG1767	21.179144
1_KOG1732	1_KOG1869	KOG1732	KOG1869	21.176655
1_KOG0330	1_KOG1624	KOG0330	KOG1624	21.175544
1_KOG1697	1_KOG4209	KOG1697	KOG4209	21.172921
1_KOG0402	1_KOG2044	KOG0402	KOG2044	21.170886
1_KOG1780	1_KOG4708	KOG1780	KOG4708	21.167963
1_KOG0400	1_KOG2590	KOG0400	KOG2590	21.165164
1_KOG3344	1_KOG4034	KOG3344	KOG4034	21.164352
1_KOG1646	1_KOG2646	KOG1646	KOG2646	21.158220
1_KOG1980	1_KOG3080	KOG1980	KOG3080	21.156274
1_KOG0886	1_KOG1779	KOG0886	KOG1779	21.151516
1_KOG2885	1_KOG4708	KOG2885	KOG4708	21.150658
1_KOG0886	1_KOG4708	KOG0886	KOG4708	21.148840
1_KOG1753	1_KOG4708	KOG1753	KOG4708	21.146064
1_KOG0746	1_KOG1741	KOG0746	KOG1741	21.144231
1_KOG0113	1_KOG3321	KOG0113	KOG3321	21.141068
1_KOG0815	1_KOG3344	KOG0815	KOG3344	21.139790
1_KOG0127	1_KOG2186	KOG0127	KOG2186	21.136016
1_KOG0338	1_KOG1697	KOG0338	KOG1697	21.122293
1_KOG1768	1_KOG2680	KOG1768	KOG2680	21.121635
1_KOG1768	1_KOG3911	KOG1768	KOG3911	21.120687
1_KOG0113	1_KOG2988	KOG0113	KOG2988	21.117014
1_KOG0846	1_KOG3445	KOG0846	KOG3445	21.116326
1_KOG0877	1_KOG1749	KOG0877	KOG1749	21.116326
1_KOG0846	1_KOG3331	KOG0846	KOG3331	21.116326
1_KOG0846	1_KOG1624	KOG0846	KOG1624	21.116326
1_KOG0846	1_KOG3203	KOG0846	KOG3203	21.116326
1_KOG0877	1_KOG1714	KOG0877	KOG1714	21.116326
1_KOG0877	1_KOG1753	KOG0877	KOG1753	21.116326
1_KOG0846	1_KOG3429	KOG0846	KOG3429	21.116326
1_KOG0407	1_KOG0877	KOG0407	KOG0877	21.116326
1_KOG0113	1_KOG0877	KOG0113	KOG0877	21.116312
1_KOG0438	1_KOG0846	KOG0438	KOG0846	21.116311
1_KOG0877	1_KOG3283	KOG0877	KOG3283	21.116310
1_KOG0846	1_KOG1697	KOG0846	KOG1697	21.116306
1_KOG0846	1_KOG3141	KOG0846	KOG3141	21.116305
1_KOG0877	1_KOG2988	KOG0877	KOG2988	21.116296
1_KOG0846	1_KOG3280	KOG0846	KOG3280	21.116286
1_KOG0877	1_KOG3421	KOG0877	KOG3421	21.116283
1_KOG0846	1_KOG1741	KOG0846	KOG1741	21.116244
1_KOG0846	1_KOG2409	KOG0846	KOG2409	21.116228
1_KOG0877	1_KOG3295	KOG0877	KOG3295	21.116224
1_KOG0877	1_KOG3184	KOG0877	KOG3184	21.116184
1_KOG0877	1_KOG1721	KOG0877	KOG1721	21.116168
1_KOG0829	1_KOG0877	KOG0829	KOG0877	21.116152
1_KOG0830	1_KOG0877	KOG0830	KOG0877	21.116147
1_KOG0877	1_KOG1756	KOG0877	KOG1756	21.116074
1_KOG0875	1_KOG0877	KOG0875	KOG0877	21.116059
1_KOG0846	1_KOG3928	KOG0846	KOG3928	21.116018
1_KOG0877	1_KOG3464	KOG0877	KOG3464	21.115970
1_KOG0187	1_KOG0877	KOG0187	KOG0877	21.115847
1_KOG0877	1_KOG1780	KOG0877	KOG1780	21.115046
1_KOG0796	1_KOG0877	KOG0796	KOG0877	21.114467
1_KOG1802	1_KOG2971	KOG1802	KOG2971	21.113172
1_KOG0120	1_KOG0877	KOG0120	KOG0877	21.112965
1_KOG0877	1_KOG1754	KOG0877	KOG1754	21.111968
1_KOG0846	1_KOG4600	KOG0846	KOG4600	21.111821
1_KOG0877	1_KOG1694	KOG0877	KOG1694	21.111386
1_KOG0877	1_KOG3311	KOG0877	KOG3311	21.110460
1_KOG2534	1_KOG3344	KOG2534	KOG3344	21.110438
1_KOG0846	1_KOG3257	KOG0846	KOG3257	21.106099
1_KOG0846	1_KOG3346	KOG0846	KOG3346	21.105633
1_KOG0877	1_KOG1596	KOG0877	KOG1596	21.105085
1_KOG0402	1_KOG0877	KOG0402	KOG0877	21.105026
1_KOG0877	1_KOG1790	KOG0877	KOG1790	21.105002
1_KOG0877	1_KOG2154	KOG0877	KOG2154	21.104882
1_KOG0877	1_KOG1646	KOG0877	KOG1646	21.104558
1_KOG2534	1_KOG3257	KOG2534	KOG3257	21.103777
1_KOG0877	1_KOG2309	KOG0877	KOG2309	21.103236
1_KOG0846	1_KOG1756	KOG0846	KOG1756	21.102066
1_KOG2140	1_KOG2309	KOG2140	KOG2309	21.098592
1_KOG1757	1_KOG2149	KOG1757	KOG2149	21.096000
1_KOG3418	1_KOG3429	KOG3418	KOG3429	21.095095
1_KOG0846	1_KOG3401	KOG0846	KOG3401	21.094068
1_KOG0877	1_KOG1765	KOG0877	KOG1765	21.088808
1_KOG1122	1_KOG1698	KOG1122	KOG1698	21.088441
1_KOG0120	1_KOG0816	KOG0120	KOG0816	21.087905
1_KOG0877	1_KOG1732	KOG0877	KOG1732	21.087776
1_KOG0877	1_KOG1678	KOG0877	KOG1678	21.087152
1_KOG0886	1_KOG1744	KOG0886	KOG1744	21.081506
1_KOG1756	1_KOG3344	KOG1756	KOG3344	21.081451
1_KOG1714	1_KOG3320	KOG1714	KOG3320	21.080422
1_KOG0846	1_KOG3291	KOG0846	KOG3291	21.079197
1_KOG0815	1_KOG0877	KOG0815	KOG0877	21.078189
1_KOG1754	1_KOG3449	KOG1754	KOG3449	21.078133
1_KOG0348	1_KOG1915	KOG0348	KOG1915	21.076446
1_KOG1768	1_KOG2481	KOG1768	KOG2481	21.071320
1_KOG0832	1_KOG1768	KOG0832	KOG1768	21.070868
1_KOG0123	1_KOG3419	KOG0123	KOG3419	21.070605
1_KOG0815	1_KOG1774	KOG0815	KOG1774	21.069893
1_KOG0877	1_KOG0898	KOG0877	KOG0898	21.068977
1_KOG3080	1_KOG3257	KOG3080	KOG3257	21.064921
1_KOG2646	1_KOG2965	KOG2646	KOG2965	21.062972
1_KOG1721	1_KOG2590	KOG1721	KOG2590	21.062821
1_KOG2626	1_KOG3449	KOG2626	KOG3449	21.059418
1_KOG0106	1_KOG0126	KOG0106	KOG0126	21.059078
1_KOG0877	1_KOG3424	KOG0877	KOG3424	21.055237
1_KOG0004	1_KOG4012	KOG0004	KOG4012	21.054381
1_KOG0877	1_KOG1774	KOG0877	KOG1774	21.051248
1_KOG0926	1_KOG1685	KOG0926	KOG1685	21.050969
1_KOG0877	1_KOG4208	KOG0877	KOG4208	21.049689
1_KOG1711	1_KOG1780	KOG1711	KOG1780	21.045699
1_KOG3295	1_KOG3320	KOG3295	KOG3320	21.042088
1_KOG1767	1_KOG1768	KOG1767	KOG1768	21.041456
1_KOG0407	1_KOG0922	KOG0407	KOG0922	21.040578
1_KOG2654	1_KOG3291	KOG2654	KOG3291	21.040041
1_KOG1768	1_KOG3181	KOG1768	KOG3181	21.039354
1_KOG3204	1_KOG4756	KOG3204	KOG4756	21.031571
1_KOG0400	1_KOG3280	KOG0400	KOG3280	21.030841
1_KOG0846	1_KOG0898	KOG0846	KOG0898	21.027651
1_KOG1980	1_KOG3204	KOG1980	KOG3204	21.027141
1_KOG0877	1_KOG3353	KOG0877	KOG3353	21.024214
1_KOG0796	1_KOG4209	KOG0796	KOG4209	21.023619
1_KOG0004	1_KOG3449	KOG0004	KOG3449	21.023609
1_KOG0187	1_KOG3419	KOG0187	KOG3419	21.023539
1_KOG3418	1_KOG4209	KOG3418	KOG4209	21.022000
1_KOG3185	1_KOG3291	KOG3185	KOG3291	21.021439
1_KOG3203	1_KOG4548	KOG3203	KOG4548	21.018330
1_KOG0893	1_KOG3283	KOG0893	KOG3283	21.017230
1_KOG0331	1_KOG3311	KOG0331	KOG3311	21.014137
1_KOG0893	1_KOG3502	KOG0893	KOG3502	21.013782
1_KOG0746	1_KOG3445	KOG0746	KOG3445	21.011951
1_KOG0926	1_KOG3301	KOG0926	KOG3301	21.008169
1_KOG0187	1_KOG1742	KOG0187	KOG1742	21.006912
1_KOG0347	1_KOG3089	KOG0347	KOG3089	21.005604
1_KOG2249	1_KOG2637	KOG2249	KOG2637	21.002684
1_KOG0338	1_KOG3291	KOG0338	KOG3291	21.000761
1_KOG0877	1_KOG1742	KOG0877	KOG1742	20.997594
1_KOG0886	1_KOG3262	KOG0886	KOG3262	20.993982
1_KOG2646	1_KOG4012	KOG2646	KOG4012	20.991077
1_KOG0127	1_KOG1765	KOG0127	KOG1765	20.989888
1_KOG1290	1_KOG3353	KOG1290	KOG3353	20.987686
1_KOG1122	1_KOG3436	KOG1122	KOG3436	20.986777
1_KOG0877	1_KOG0886	KOG0877	KOG0886	20.977445
1_KOG0331	1_KOG0778	KOG0331	KOG0778	20.977275
1_KOG0126	1_KOG1749	KOG0126	KOG1749	20.974403
1_KOG0877	1_KOG1475	KOG0877	KOG1475	20.973885
1_KOG0299	1_KOG3184	KOG0299	KOG3184	20.973403
1_KOG1779	1_KOG3184	KOG1779	KOG3184	20.971632
1_KOG3166	1_KOG4708	KOG3166	KOG4708	20.971134
1_KOG1802	1_KOG2600	KOG1802	KOG2600	20.970726
1_KOG0123	1_KOG3203	KOG0123	KOG3203	20.968161
1_KOG0120	1_KOG1780	KOG0120	KOG1780	20.963710
1_KOG0347	1_KOG3911	KOG0347	KOG3911	20.962771
1_KOG0846	1_KOG1790	KOG0846	KOG1790	20.958063
1_KOG1678	1_KOG1728	KOG1678	KOG1728	20.957507
1_KOG0877	1_KOG0878	KOG0877	KOG0878	20.954396
1_KOG1980	1_KOG4012	KOG1980	KOG4012	20.953984
1_KOG0120	1_KOG4600	KOG0120	KOG4600	20.949910
1_KOG0120	1_KOG3184	KOG0120	KOG3184	20.949006
1_KOG2590	1_KOG4209	KOG2590	KOG4209	20.946689
1_KOG0299	1_KOG1290	KOG0299	KOG1290	20.943577
1_KOG3283	1_KOG3911	KOG3283	KOG3911	20.943120
1_KOG0857	1_KOG3421	KOG0857	KOG3421	20.941254
1_KOG0347	1_KOG2249	KOG0347	KOG2249	20.937127
1_KOG0342	1_KOG1768	KOG0342	KOG1768	20.935941
1_KOG0128	1_KOG1882	KOG0128	KOG1882	20.933313
1_KOG0348	1_KOG3301	KOG0348	KOG3301	20.933198
1_KOG0400	1_KOG0877	KOG0400	KOG0877	20.931665
1_KOG0004	1_KOG0877	KOG0004	KOG0877	20.915034
1_KOG0877	1_KOG1745	KOG0877	KOG1745	20.909241
1_KOG0877	1_KOG3301	KOG0877	KOG3301	20.905717
1_KOG0877	1_KOG3166	KOG0877	KOG3166	20.901374
1_KOG2309	1_KOG3412	KOG2309	KOG3412	20.899875
1_KOG0050	1_KOG3096	KOG0050	KOG3096	20.899875
1_KOG0289	1_KOG3096	KOG0289	KOG3096	20.899875
1_KOG3412	1_KOG3421	KOG3412	KOG3421	20.899875
1_KOG1790	1_KOG3412	KOG1790	KOG3412	20.899875
1_KOG1686	1_KOG3445	KOG1686	KOG3445	20.899875
1_KOG3295	1_KOG3412	KOG3295	KOG3412	20.899875
1_KOG0285	1_KOG3096	KOG0285	KOG3096	20.899875
1_KOG2988	1_KOG3412	KOG2988	KOG3412	20.899875
1_KOG1708	1_KOG3331	KOG1708	KOG3331	20.899875
1_KOG3429	1_KOG4707	KOG3429	KOG4707	20.899875
1_KOG3283	1_KOG3412	KOG3283	KOG3412	20.899875
1_KOG3445	1_KOG4707	KOG3445	KOG4707	20.899875
1_KOG3184	1_KOG3412	KOG3184	KOG3412	20.899875
1_KOG3331	1_KOG4707	KOG3331	KOG4707	20.899875
1_KOG0147	1_KOG0796	KOG0147	KOG0796	20.899875
1_KOG3412	1_KOG3452	KOG3412	KOG3452	20.899875
1_KOG1714	1_KOG3412	KOG1714	KOG3412	20.899875
1_KOG0275	1_KOG2498	KOG0275	KOG2498	20.899875
1_KOG1624	1_KOG1686	KOG1624	KOG1686	20.899875
1_KOG1869	1_KOG3391	KOG1869	KOG3391	20.899875
1_KOG3412	1_KOG3464	KOG3412	KOG3464	20.899875
1_KOG0120	1_KOG2202	KOG0120	KOG2202	20.899875
1_KOG3204	1_KOG3412	KOG3204	KOG3412	20.899875
1_KOG1686	1_KOG3331	KOG1686	KOG3331	20.899875
1_KOG1098	1_KOG2146	KOG1098	KOG2146	20.899875
1_KOG0106	1_KOG0107	KOG0106	KOG0107	20.899875
1_KOG3412	1_KOG3418	KOG3412	KOG3418	20.899875
1_KOG1708	1_KOG3203	KOG1708	KOG3203	20.899875
1_KOG0796	1_KOG2202	KOG0796	KOG2202	20.899875
1_KOG1708	1_KOG3445	KOG1708	KOG3445	20.899875
1_KOG2460	1_KOG3412	KOG2460	KOG3412	20.899875
1_KOG3203	1_KOG4707	KOG3203	KOG4707	20.899875
1_KOG1756	1_KOG3412	KOG1756	KOG3412	20.899875
1_KOG3391	1_KOG4209	KOG3391	KOG4209	20.899875
1_KOG1686	1_KOG3203	KOG1686	KOG3203	20.899875
1_KOG3141	1_KOG4707	KOG3141	KOG4707	20.899875
1_KOG1732	1_KOG3412	KOG1732	KOG3412	20.899875
1_KOG1765	1_KOG2146	KOG1765	KOG2146	20.899875
1_KOG0107	1_KOG0815	KOG0107	KOG0815	20.899875
1_KOG3166	1_KOG3412	KOG3166	KOG3412	20.899875
1_KOG2146	1_KOG2529	KOG2146	KOG2529	20.899875
1_KOG1686	1_KOG3141	KOG1686	KOG3141	20.899875
1_KOG3401	1_KOG3412	KOG3401	KOG3412	20.899875
1_KOG2146	1_KOG3262	KOG2146	KOG3262	20.899875
1_KOG3280	1_KOG4707	KOG3280	KOG4707	20.899875
1_KOG0107	1_KOG3464	KOG0107	KOG3464	20.899874
1_KOG3080	1_KOG3412	KOG3080	KOG3412	20.899874
1_KOG0719	1_KOG1751	KOG0719	KOG1751	20.899874
1_KOG1686	1_KOG3280	KOG1686	KOG3280	20.899873
1_KOG3301	1_KOG3412	KOG3301	KOG3412	20.899873
1_KOG1678	1_KOG3412	KOG1678	KOG3412	20.899869
1_KOG3353	1_KOG3412	KOG3353	KOG3412	20.899868
1_KOG2202	1_KOG3283	KOG2202	KOG3283	20.899867
1_KOG0670	1_KOG2154	KOG0670	KOG2154	20.899865
1_KOG2146	1_KOG2572	KOG2146	KOG2572	20.899864
1_KOG0878	1_KOG2146	KOG0878	KOG2146	20.899863
1_KOG1686	1_KOG3429	KOG1686	KOG3429	20.899863
1_KOG0117	1_KOG0118	KOG0117	KOG0118	20.899863
1_KOG0106	1_KOG2146	KOG0106	KOG2146	20.899861
